fromGate,toGate,distance,time
C36,C3,566,9
C36,C4,721,12
C36,C5,759,13
C36,C6,816,14
C36,C7,854,14
C36,C8,854,14
C36,C9,849,14
C36,C10,807,13
C36,C11,770,13
C36,C12,703,12
C36,C14,748,12
C36,C15,799,13
C36,D1,489,8
C36,D2,518,9
C36,D3,538,9
C36,D4,720,12
C36,D5,719,12
C36,D6,772,13
C36,D7,1115,13
C36,D8,1128,14
C36,D9,1190,15
C36,D10,1251,16
C36,D11,1250,16
C36,D12,1246,16
C36,D9A,1195,15
C36,E1,1437,19
C36,E2,1457,19
C36,E3,1475,19
C36,E4,1517,20
C36,E5,1546,21
C36,E6,1539,20
C36,E7,1539,20
C36,E8,1505,20
C36,E9,1469,19
C36,E10,1304,17
C36,E11,1288,16
C36,E12,1212,15
C36,E14,1256,16
C36,E24,1341,17
C36,E23,1366,18
C36,E15,1394,18
C36,E16,1441,19
C36,E17,1464,19
C36,E18,1502,20
C36,E19,1494,20
C36,E20,1452,19
C36,E21,1435,19
C36,E22,1409,18
C37,A3H,1689,18
C37,A3G,1708,19
C37,A3F,1720,19
C37,A3E,1759,19
C37,A3D,1795,20
C37,A3C,1788,20
C37,A3B,1774,20
C37,A3A,1739,19
C37,A15,1842,20
C37,A14,1854,21
C37,A12,1818,20
C37,A11,1794,20
C37,A10,1781,19
C37,A9,1764,19
C37,A8,1736,19
C37,A7,1704,18
C37,A2,1635,17
C37,A1,1594,16
C37,A17,1876,21
C37,A18,1906,22
C37,A19,1915,22
C37,A20,1905,22
C37,A24,1898,21
C37,A25,1790,20
C37,A26,1824,20
C37,A27,1861,21
C37,A29,1867,21
C37,A30,1872,21
C37,B76,1279,15
C37,B77,1276,15
C37,B79,1275,15
C37,B80,1276,15
C37,B81,1277,15
C37,B83,1279,15
C37,B85,1322,16
C37,B86,1322,16
C37,B86A,1322,16
C37,B87,1323,16
C37,B88,1324,16
C37,B11,1384,17
C37,B1,1438,18
C37,B10,1453,18
C37,B2,1472,19
C37,B9,1487,19
C37,B3,1510,19
C37,B8,1526,20
C37,B4,1545,20
C37,B7,1560,20
C37,B6,1557,20
C37,B5,1561,20
C37,B20,1355,17
C37,B12,1367,17
C37,B19,1373,17
C37,B14,1402,17
C37,B18,1410,18
C37,B15,1429,18
C37,B17,1442,18
C37,B16,1438,18
C37,B21,1403,17
C37,B31,1427,18
C37,B30,1450,18
C37,B22,1471,19
C37,B29,1488,19
C37,B23,1508,19
C37,B28,1524,19
C37,B24,1547,20
C37,B27,1560,20
C37,B26,1561,20
C37,B25,1564,20
C37,B85A,1322,16
C37,B81A,1277,15
C37,B77A,1276,15
C37,B76A,1279,15
C37,B79A,1275,15
C37,C1,494,8
C37,C2,551,9
C37,C29,385,6
C37,C30,389,6
C37,C31,365,6
C37,C32,329,5
C37,C33,292,5
C37,C34,112,2
C37,C35,80,1
C37,C36,47,1
C37,C39,30,1
C37,C40,27,1
C37,C41,61,1
C37,C42,94,2
C37,C43,275,5
C37,C44,318,5
C37,C45,356,6
C37,C3,587,10
C37,C4,742,12
C37,C5,780,13
C37,C6,838,14
C37,C7,875,15
C37,C8,875,15
C37,C9,870,14
C37,C10,828,14
C37,C11,791,13
C37,C12,724,12
C37,C14,769,13
C37,C15,820,14
C37,D1,510,9
C37,D2,539,9
C37,D3,559,9
C37,D4,741,12
C37,D5,740,12
C37,D6,793,13
C37,D7,1136,14
C37,D8,1149,14
C37,D9,1212,15
C37,D10,1272,16
C37,D11,1271,16
C37,D12,1268,16
C37,D9A,1216,15
C37,E1,1458,19
C37,E2,1478,19
C37,E3,1496,20
C37,E4,1538,20
C37,E5,1567,21
C37,E6,1560,21
C37,E7,1560,21
C37,E8,1526,20
C37,E9,1490,20
C37,E10,1325,17
C37,E11,1309,17
C37,E12,1233,15
C37,E14,1277,16
C37,E24,1362,17
C37,E23,1387,18
C37,E15,1415,18
C37,E16,1462,19
C37,E17,1485,20
C37,E18,1524,20
C37,E19,1515,20
C37,E20,1473,19
C37,E21,1457,19
C37,E22,1430,19
C39,A3H,1695,18
C39,A3G,1715,19
C39,A3F,1727,19
C39,A3E,1765,20
C39,A3D,1801,20
C39,A3C,1795,20
C39,A3B,1781,20
C39,A3A,1746,19
C39,A15,1849,21
C39,A14,1861,21
C39,A12,1825,20
C39,A11,1801,20
C39,A10,1787,20
C39,A9,1770,19
C39,A8,1742,19
C39,A7,1710,18
C39,A2,1641,17
C39,A1,1601,16
C39,A17,1883,21
C39,A18,1913,22
C39,A19,1921,22
C39,A20,1912,22
C39,A24,1905,22
C39,A25,1797,20
C39,A26,1830,20
C39,A27,1867,21
C39,A29,1874,21
C39,A30,1879,21
C39,B76,1285,15
C39,B77,1283,15
C39,B79,1281,15
C39,B80,1282,15
C39,B81,1283,15
C39,B83,1286,15
C39,B85,1328,16
C39,B86,1329,16
C39,B86A,1329,16
C39,B87,1330,16
C39,B88,1330,16
C39,B11,1390,17
C39,B1,1445,18
C39,B10,1459,18
C39,B2,1479,19
C39,B9,1493,19
C39,B3,1517,19
C39,B8,1533,20
C39,B4,1552,20
C39,B7,1567,20
C39,B6,1563,20
C39,B5,1567,20
C39,B20,1361,17
C39,B12,1374,17
C39,B19,1380,17
C39,B14,1408,18
C39,B18,1416,18
C39,B15,1436,18
C39,B17,1448,18
C39,B16,1444,18
C39,B21,1409,18
C39,B31,1434,18
C39,B30,1456,18
C39,B22,1477,19
C39,B29,1495,19
C39,B23,1515,19
C39,B28,1530,20
C39,B24,1554,20
C39,B27,1567,20
C39,B26,1568,20
C39,B25,1571,20
C39,B85A,1328,16
C39,B81A,1283,15
C39,B77A,1283,15
C39,B76A,1285,15
C39,B79A,1281,15
C39,C1,501,8
C39,C2,558,9
C39,C29,391,7
C39,C30,396,7
C39,C31,371,6
C39,C32,335,6
C39,C33,299,5
C39,C34,119,2
C39,C35,87,1
C39,C36,53,1
C39,C37,30,1
C39,C40,33,1
C39,C41,68,1
C39,C42,100,2
C39,C43,281,5
C39,C44,325,5
C39,C45,362,6
C39,C3,594,10
C39,C4,749,12
C39,C5,787,13
C39,C6,844,14
C39,C7,882,15
C39,C8,882,15
C39,C9,876,15
C39,C10,834,14
C39,C11,798,13
C39,C12,730,12
C39,C14,776,13
C39,C15,827,14
C39,D1,517,9
C39,D2,545,9
C39,D3,566,9
C39,D4,748,12
C39,D5,747,12
C39,D6,800,13
C39,D7,1143,14
C39,D8,1156,14
C39,D9,1218,15
C39,D10,1279,16
C39,D11,1278,16
C39,D12,1274,16
C39,D9A,1223,15
C39,E1,1465,19
C39,E2,1485,20
C39,E3,1503,20
C39,E4,1545,21
C39,E5,1573,21
C39,E6,1567,21
C39,E7,1567,21
C39,E8,1533,20
C39,E9,1497,20
C39,E10,1332,17
C39,E11,1316,17
C39,E12,1240,15
C39,E14,1283,16
C39,E24,1368,18
C39,E23,1394,18
C39,E15,1421,18
C39,E16,1469,19
C39,E17,1492,20
C39,E18,1530,20
C39,E19,1522,20
C39,E20,1480,19
C39,E21,1463,19
C39,E22,1437,19
C40,A3H,1679,18
C40,A3G,1698,18
C40,A3F,1710,19
C40,A3E,1749,19
C40,A3D,1785,20
C40,A3C,1779,20
C40,A3B,1764,19
C40,A3A,1729,19
C40,A15,1832,20
C40,A14,1844,21
C40,A12,1808,20
C40,A11,1784,20
C40,A10,1771,19
C40,A9,1754,19
C40,A8,1726,19
C40,A7,1694,18
C40,A2,1625,17
C40,A1,1584,16
C40,A17,1866,21
C40,A18,1897,21
C40,A19,1905,22
C40,A20,1895,21
C40,A24,1889,21
C40,A25,1780,19
C40,A26,1814,20
C40,A27,1851,21
C40,A29,1857,21
C40,A30,1863,21
C40,B76,1269,15
C40,B77,1266,15
C40,B79,1265,15
C40,B80,1266,15
C40,B81,1267,15
C40,B83,1269,15
C40,B85,1312,16
C40,B86,1312,16
C40,B86A,1312,16
C40,B87,1313,16
C40,B88,1314,16
C40,B11,1374,17
C40,B1,1428,18
C40,B10,1443,18
C40,B2,1462,18
C40,B9,1477,19
C40,B3,1500,19
C40,B8,1516,19
C40,B4,1536,20
C40,B7,1550,20
C40,B6,1547,20
C40,B5,1551,20
C40,B20,1345,16
C40,B12,1358,17
C40,B19,1363,17
C40,B14,1392,17
C40,B18,1400,17
C40,B15,1419,18
C40,B17,1432,18
C40,B16,1428,18
C40,B21,1393,17
C40,B31,1418,18
C40,B30,1440,18
C40,B22,1461,18
C40,B29,1479,19
C40,B23,1498,19
C40,B28,1514,19
C40,B24,1538,20
C40,B27,1550,20
C40,B26,1551,20
C40,B25,1554,20
C40,B85A,1312,16
C40,B81A,1267,15
C40,B77A,1266,15
C40,B76A,1269,15
C40,B79A,1265,15
C40,C1,484,8
C40,C2,541,9
C40,C29,375,6
C40,C30,379,6
C40,C31,355,6
C40,C32,319,5
C40,C33,282,5
C40,C34,103,2
C40,C35,70,1
C40,C36,37,1
C40,C37,27,1
C40,C39,33,1
C40,C41,51,1
C40,C42,84,1
C40,C43,265,4
C40,C44,308,5
C40,C45,346,6
C40,C3,577,10
C40,C4,732,12
C40,C5,770,13
C40,C6,828,14
C40,C7,865,14
C40,C8,865,14
C40,C9,860,14
C40,C10,818,14
C40,C11,781,13
C40,C12,714,12
C40,C14,759,13
C40,C15,810,14
C40,D1,500,8
C40,D2,529,9
C40,D3,549,9
C40,D4,731,12
C40,D5,730,12
C40,D6,783,13
C40,D7,1126,14
C40,D8,1140,14
C40,D9,1202,15
C40,D10,1262,16
C40,D11,1261,16
C40,D12,1258,16
C40,D9A,1206,15
C40,E1,1448,19
C40,E2,1468,19
C40,E3,1486,20
C40,E4,1528,20
C40,E5,1557,21
C40,E6,1550,21
C40,E7,1550,21
C40,E8,1516,20
C40,E9,1481,19
C40,E10,1315,17
C40,E11,1300,16
C40,E12,1223,15
C40,E14,1267,16
C40,E24,1352,17
C40,E23,1377,18
C40,E15,1405,18
C40,E16,1452,19
C40,E17,1475,19
C40,E18,1514,20
C40,E19,1505,20
C40,E20,1463,19
C40,E21,1447,19
C40,E22,1420,18
C41,A3H,1649,18
C41,A3G,1669,18
C41,A3F,1680,18
C41,A3E,1719,19
C41,A3D,1755,19
C41,A3C,1749,19
C41,A3B,1734,19
C41,A3A,1700,18
C41,A15,1802,20
C41,A14,1815,20
C41,A12,1779,19
C41,A11,1755,19
C41,A10,1741,19
C41,A9,1724,19
C41,A8,1696,18
C41,A7,1664,18
C41,A2,1595,16
C41,A1,1555,16
C41,A17,1836,20
C41,A18,1867,21
C41,A19,1875,21
C41,A20,1866,21
C41,A24,1859,21
C41,A25,1750,19
C41,A26,1784,20
C41,A27,1821,20
C41,A29,1827,20
C41,A30,1833,20
C41,B76,1239,14
C41,B77,1237,14
C41,B79,1235,14
C41,B80,1236,14
C41,B81,1237,14
C41,B83,1240,14
C41,B85,1282,15
C41,B86,1282,15
C41,B86A,1283,15
C41,B87,1284,15
C41,B88,1284,15
C41,B11,1344,16
C41,B1,1399,17
C41,B10,1413,18
C41,B2,1433,18
C41,B9,1447,18
C41,B3,1471,19
C41,B8,1486,19
C41,B4,1506,19
C41,B7,1521,19
C41,B6,1517,19
C41,B5,1521,19
C41,B20,1315,16
C41,B12,1328,16
C41,B19,1334,16
C41,B14,1362,17
C41,B18,1370,17
C41,B15,1390,17
C41,B17,1402,17
C41,B16,1398,17
C41,B21,1363,17
C41,B31,1388,17
C41,B30,1410,18
C41,B22,1431,18
C41,B29,1449,18
C41,B23,1468,19
C41,B28,1484,19
C41,B24,1508,19
C41,B27,1521,19
C41,B26,1522,19
C41,B25,1525,20
C41,B85A,1282,15
C41,B81A,1237,14
C41,B77A,1237,14
C41,B76A,1239,14
C41,B79A,1235,14
C41,C1,454,8
C41,C2,512,9
C41,C29,345,6
C41,C30,350,6
C41,C31,325,5
C41,C32,289,5
C41,C33,252,4
C41,C34,73,1
C41,C35,40,1
C41,C36,40,1
C41,C37,61,1
C41,C39,68,1
C41,C40,51,1
C41,C42,54,1
C41,C43,235,4
C41,C44,278,5
C41,C45,316,5
C41,C3,548,9
C41,C4,703,12
C41,C5,741,12
C41,C6,798,13
C41,C7,836,14
C41,C8,835,14
C41,C9,830,14
C41,C10,788,13
C41,C11,751,13
C41,C12,684,11
C41,C14,730,12
C41,C15,781,13
C41,D1,471,8
C41,D2,499,8
C41,D3,520,9
C41,D4,702,12
C41,D5,701,12
C41,D6,753,13
C41,D7,1097,13
C41,D8,1110,13
C41,D9,1172,14
C41,D10,1233,15
C41,D11,1232,15
C41,D12,1228,15
C41,D9A,1177,14
C41,E1,1419,18
C41,E2,1439,19
C41,E3,1456,19
C41,E4,1499,20
C41,E5,1527,20
C41,E6,1521,20
C41,E7,1521,20
C41,E8,1486,20
C41,E9,1451,19
C41,E10,1286,16
C41,E11,1270,16
C41,E12,1194,15
C41,E14,1237,15
C41,E24,1322,17
C41,E23,1348,17
C41,E15,1375,18
C41,E16,1423,19
C41,E17,1446,19
C41,E18,1484,20
C41,E19,1476,19
C41,E20,1434,19
C41,E21,1417,18
C41,E22,1390,18
C42,A3H,1617,17
C42,A3G,1636,17
C42,A3F,1648,18
C42,A3E,1687,18
C42,A3D,1723,19
C42,A3C,1716,19
C42,A3B,1702,18
C42,A3A,1667,18
C42,A15,1770,19
C42,A14,1782,19
C42,A12,1746,19
C42,A11,1722,18
C42,A10,1709,18
C42,A9,1692,18
C42,A8,1664,18
C42,A7,1632,17
C42,A2,1563,16
C42,A1,1522,15
C42,A17,1804,20
C42,A18,1834,20
C42,A19,1843,20
C42,A20,1833,20
C42,A24,1826,20
C42,A25,1718,18
C42,A26,1752,19
C42,A27,1788,20
C42,A29,1795,20
C42,A30,1800,20
C42,B76,1206,14
C42,B77,1204,14
C42,B79,1202,14
C42,B80,1204,14
C42,B81,1205,14
C42,B83,1207,14
C42,B85,1250,15
C42,B86,1250,15
C42,B86A,1250,15
C42,B87,1251,15
C42,B88,1252,15
C42,B11,1312,16
C42,B1,1366,17
C42,B10,1381,17
C42,B2,1400,17
C42,B9,1414,18
C42,B3,1438,18
C42,B8,1454,18
C42,B4,1473,19
C42,B7,1488,19
C42,B6,1484,19
C42,B5,1488,19
C42,B20,1283,15
C42,B12,1295,16
C42,B19,1301,16
C42,B14,1330,16
C42,B18,1338,16
C42,B15,1357,17
C42,B17,1370,17
C42,B16,1366,17
C42,B21,1331,16
C42,B31,1355,17
C42,B30,1378,17
C42,B22,1399,17
C42,B29,1416,18
C42,B23,1436,18
C42,B28,1451,18
C42,B24,1475,19
C42,B27,1488,19
C42,B26,1489,19
C42,B25,1492,19
C42,B85A,1250,15
C42,B81A,1205,14
C42,B77A,1204,14
C42,B76A,1206,14
C42,B79A,1202,14
C42,C1,422,7
C42,C2,479,8
C42,C29,312,5
C42,C30,317,5
C42,C31,293,5
C42,C32,257,4
C42,C33,220,4
C42,C34,40,1
C42,C35,38,1
C42,C36,73,1
C42,C37,94,2
C42,C39,100,2
C42,C40,84,1
C42,C41,54,1
C42,C43,203,3
C42,C44,246,4
C42,C45,283,5
C42,C3,515,9
C42,C4,670,11
C42,C5,708,12
C42,C6,765,13
C42,C7,803,13
C42,C8,803,13
C42,C9,798,13
C42,C10,756,13
C42,C11,719,12
C42,C12,652,11
C42,C14,697,12
C42,C15,748,12
C42,D1,438,7
C42,D2,467,8
C42,D3,487,8
C42,D4,669,11
C42,D5,668,11
C42,D6,721,12
C42,D7,1064,13
C42,D8,1077,13
C42,D9,1140,14
C42,D10,1200,15
C42,D11,1199,15
C42,D12,1195,15
C42,D9A,1144,14
C42,E1,1386,18
C42,E2,1406,18
C42,E3,1424,19
C42,E4,1466,19
C42,E5,1495,20
C42,E6,1488,20
C42,E7,1488,20
C42,E8,1454,19
C42,E9,1418,18
C42,E10,1253,16
C42,E11,1237,15
C42,E12,1161,14
C42,E14,1205,15
C42,E24,1290,16
C42,E23,1315,17
C42,E15,1343,17
C42,E16,1390,18
C42,E17,1413,18
C42,E18,1452,19
C42,E19,1443,19
C42,E20,1401,18
C42,E21,1384,18
C42,E22,1358,17
C43,A3H,1621,17
C43,A3G,1641,17
C43,A3F,1653,18
C43,A3E,1692,18
C43,A3D,1727,19
C43,A3C,1721,19
C43,A3B,1707,19
C43,A3A,1672,18
C43,A15,1775,19
C43,A14,1787,20
C43,A12,1751,19
C43,A11,1727,19
C43,A10,1714,18
C43,A9,1697,18
C43,A8,1668,18
C43,A7,1636,17
C43,A2,1567,16
C43,A1,1527,15
C43,A17,1809,20
C43,A18,1839,20
C43,A19,1848,21
C43,A20,1838,20
C43,A24,1831,20
C43,A25,1723,18
C43,A26,1757,19
C43,A27,1793,20
C43,A29,1800,20
C43,A30,1805,20
C43,B76,1211,14
C43,B77,1209,14
C43,B79,1207,14
C43,B80,1208,14
C43,B81,1210,14
C43,B83,1212,14
C43,B85,1255,15
C43,B86,1255,15
C43,B86A,1255,15
C43,B87,1256,15
C43,B88,1257,15
C43,B11,1317,16
C43,B1,1371,17
C43,B10,1386,17
C43,B2,1405,17
C43,B9,1419,18
C43,B3,1443,18
C43,B8,1459,18
C43,B4,1478,19
C43,B7,1493,19
C43,B6,1489,19
C43,B5,1493,19
C43,B20,1287,15
C43,B12,1300,16
C43,B19,1306,16
C43,B14,1335,16
C43,B18,1343,16
C43,B15,1362,17
C43,B17,1375,17
C43,B16,1371,17
C43,B21,1336,16
C43,B31,1360,17
C43,B30,1383,17
C43,B22,1403,17
C43,B29,1421,18
C43,B23,1441,18
C43,B28,1456,18
C43,B24,1480,19
C43,B27,1493,19
C43,B26,1494,19
C43,B25,1497,19
C43,B85A,1255,15
C43,B81A,1210,14
C43,B77A,1209,14
C43,B76A,1211,14
C43,B79A,1207,14
C43,C1,427,7
C43,C2,484,8
C43,C29,317,5
C43,C30,322,5
C43,C31,297,5
C43,C32,262,4
C43,C33,225,4
C43,C34,186,3
C43,C35,219,4
C43,C36,254,4
C43,C37,275,5
C43,C39,281,5
C43,C40,265,4
C43,C41,235,4
C43,C42,203,3
C43,C44,61,1
C43,C45,99,2
C43,C3,520,9
C43,C4,675,11
C43,C5,713,12
C43,C6,770,13
C43,C7,808,13
C43,C8,808,13
C43,C9,803,13
C43,C10,761,13
C43,C11,724,12
C43,C12,657,11
C43,C14,702,12
C43,C15,753,13
C43,D1,443,7
C43,D2,472,8
C43,D3,492,8
C43,D4,674,11
C43,D5,673,11
C43,D6,726,12
C43,D7,1069,13
C43,D8,1082,13
C43,D9,1144,14
C43,D10,1205,15
C43,D11,1204,15
C43,D12,1200,15
C43,D9A,1149,14
C43,E1,1391,18
C43,E2,1411,18
C43,E3,1429,19
C43,E4,1471,19
C43,E5,1500,20
C43,E6,1493,20
C43,E7,1493,20
C43,E8,1459,19
C43,E9,1423,19
C43,E10,1258,16
C43,E11,1242,16
C43,E12,1166,14
C43,E14,1210,15
C43,E24,1295,16
C43,E23,1320,17
C43,E15,1348,17
C43,E16,1395,18
C43,E17,1418,18
C43,E18,1456,19
C43,E19,1448,19
C43,E20,1406,18
C43,E21,1389,18
C43,E22,1363,18
C44,A3H,1665,18
C44,A3G,1684,18
C44,A3F,1696,18
C44,A3E,1735,19
C44,A3D,1771,20
C44,A3C,1764,19
C44,A3B,1750,19
C44,A3A,1715,19
C44,A15,1818,20
C44,A14,1830,20
C44,A12,1794,20
C44,A11,1770,19
C44,A10,1757,19
C44,A9,1740,19
C44,A8,1712,18
C44,A7,1680,18
C44,A2,1611,17
C44,A1,1570,16
C44,A17,1852,21
C44,A18,1882,21
C44,A19,1891,21
C44,A20,1881,21
C44,A24,1874,21
C44,A25,1766,19
C44,A26,1800,20
C44,A27,1837,20
C44,A29,1843,20
C44,A30,1848,21
C44,B76,1255,15
C44,B77,1252,15
C44,B79,1251,15
C44,B80,1252,15
C44,B81,1253,15
C44,B83,1255,15
C44,B85,1298,15
C44,B86,1298,15
C44,B86A,1298,15
C44,B87,1299,15
C44,B88,1300,15
C44,B11,1360,17
C44,B1,1414,18
C44,B10,1429,18
C44,B2,1448,18
C44,B9,1463,18
C44,B3,1486,19
C44,B8,1502,19
C44,B4,1522,19
C44,B7,1536,20
C44,B6,1533,20
C44,B5,1537,20
C44,B20,1331,16
C44,B12,1344,16
C44,B19,1349,17
C44,B14,1378,17
C44,B18,1386,17
C44,B15,1405,17
C44,B17,1418,18
C44,B16,1414,18
C44,B21,1379,17
C44,B31,1403,17
C44,B30,1426,18
C44,B22,1447,18
C44,B29,1464,19
C44,B23,1484,19
C44,B28,1500,19
C44,B24,1523,19
C44,B27,1536,20
C44,B26,1537,20
C44,B25,1540,20
C44,B85A,1298,15
C44,B81A,1253,15
C44,B77A,1252,15
C44,B76A,1255,15
C44,B79A,1251,15
C44,C1,470,8
C44,C2,527,9
C44,C29,361,6
C44,C30,365,6
C44,C31,341,6
C44,C32,305,5
C44,C33,268,4
C44,C34,229,4
C44,C35,263,4
C44,C36,297,5
C44,C37,318,5
C44,C39,325,5
C44,C40,308,5
C44,C41,278,5
C44,C42,246,4
C44,C43,61,1
C44,C45,56,1
C44,C3,563,9
C44,C4,718,12
C44,C5,756,13
C44,C6,814,14
C44,C7,851,14
C44,C8,851,14
C44,C9,846,14
C44,C10,804,13
C44,C11,767,13
C44,C12,700,12
C44,C14,745,12
C44,C15,796,13
C44,D1,486,8
C44,D2,515,9
C44,D3,535,9
C44,D4,717,12
C44,D5,716,12
C44,D6,769,13
C44,D7,1112,13
C44,D8,1126,14
C44,D9,1188,15
C44,D10,1248,16
C44,D11,1247,16
C44,D12,1244,15
C44,D9A,1192,15
C44,E1,1434,19
C44,E2,1454,19
C44,E3,1472,19
C44,E4,1514,20
C44,E5,1543,21
C44,E6,1536,20
C44,E7,1536,20
C44,E8,1502,20
C44,E9,1466,19
C44,E10,1301,16
C44,E11,1286,16
C44,E12,1209,15
C44,E14,1253,16
C44,E24,1338,17
C44,E23,1363,18
C44,E15,1391,18
C44,E16,1438,19
C44,E17,1461,19
C44,E18,1500,20
C44,E19,1491,20
C44,E20,1449,19
C44,E21,1433,19
C44,E22,1406,18
C45,A3H,1702,18
C45,A3G,1722,19
C45,A3F,1734,19
C45,A3E,1772,20
C45,A3D,1808,20
C45,A3C,1802,20
C45,A3B,1787,20
C45,A3A,1753,19
C45,A15,1856,21
C45,A14,1868,21
C45,A12,1832,20
C45,A11,1808,20
C45,A10,1794,20
C45,A9,1777,19
C45,A8,1749,19
C45,A7,1717,18
C45,A2,1648,17
C45,A1,1608,17
C45,A17,1889,21
C45,A18,1920,22
C45,A19,1928,22
C45,A20,1919,22
C45,A24,1912,22
C45,A25,1804,20
C45,A26,1837,20
C45,A27,1874,21
C45,A29,1881,21
C45,A30,1886,21
C45,B76,1292,15
C45,B77,1290,15
C45,B79,1288,15
C45,B80,1289,15
C45,B81,1290,15
C45,B83,1293,15
C45,B85,1335,16
C45,B86,1336,16
C45,B86A,1336,16
C45,B87,1337,16
C45,B88,1337,16
C45,B11,1397,17
C45,B1,1452,18
C45,B10,1466,19
C45,B2,1486,19
C45,B9,1500,19
C45,B3,1524,19
C45,B8,1539,20
C45,B4,1559,20
C45,B7,1574,20
C45,B6,1570,20
C45,B5,1574,20
C45,B20,1368,17
C45,B12,1381,17
C45,B19,1387,17
C45,B14,1415,18
C45,B18,1423,18
C45,B15,1443,18
C45,B17,1455,18
C45,B16,1451,18
C45,B21,1416,18
C45,B31,1441,18
C45,B30,1463,18
C45,B22,1484,19
C45,B29,1502,19
C45,B23,1522,19
C45,B28,1537,20
C45,B24,1561,20
C45,B27,1574,20
C45,B26,1575,20
C45,B25,1578,20
C45,B85A,1335,16
C45,B81A,1290,15
C45,B77A,1290,15
C45,B76A,1292,15
C45,B79A,1288,15
C45,C1,507,8
C45,C2,565,9
C45,C29,398,7
C45,C30,403,7
C45,C31,378,6
C45,C32,342,6
C45,C33,306,5
C45,C34,266,4
C45,C35,300,5
C45,C36,334,6
C45,C37,356,6
C45,C39,362,6
C45,C40,346,6
C45,C41,316,5
C45,C42,283,5
C45,C43,99,2
C45,C44,56,1
C45,C3,601,10
C45,C4,756,13
C45,C5,794,13
C45,C6,851,14
C45,C7,889,15
C45,C8,888,15
C45,C9,883,15
C45,C10,841,14
C45,C11,805,13
C45,C12,737,12
C45,C14,783,13
C45,C15,834,14
C45,D1,524,9
C45,D2,552,9
C45,D3,573,10
C45,D4,755,13
C45,D5,754,13
C45,D6,807,13
C45,D7,1150,14
C45,D8,1163,14
C45,D9,1225,15
C45,D10,1286,16
C45,D11,1285,16
C45,D12,1281,16
C45,D9A,1230,15
C45,E1,1472,19
C45,E2,1492,20
C45,E3,1509,20
C45,E4,1552,21
C45,E5,1580,21
C45,E6,1574,21
C45,E7,1574,21
C45,E8,1540,20
C45,E9,1504,20
C45,E10,1339,17
C45,E11,1323,17
C45,E12,1247,16
C45,E14,1290,16
C45,E24,1375,18
C45,E23,1401,18
C45,E15,1428,19
C45,E16,1476,19
C45,E17,1499,20
C45,E18,1537,20
C45,E19,1529,20
C45,E20,1487,20
C45,E21,1470,19
C45,E22,1444,19
C3,A3H,1566,16
C3,A3G,1586,17
C3,A3F,1598,17
C3,A3E,1636,17
C3,A3D,1672,18
C3,A3C,1666,18
C3,A3B,1652,18
C3,A3A,1617,17
C3,A15,1720,18
C3,A14,1732,19
C3,A12,1696,18
C3,A11,1672,18
C3,A10,1658,17
C3,A9,1641,17
C3,A8,1613,17
C3,A7,1581,16
C3,A2,1512,15
C3,A1,1472,14
C3,A17,1754,19
C3,A18,1784,20
C3,A19,1792,20
C3,A20,1783,19
C3,A24,1776,19
C3,A25,1668,18
C3,A26,1701,18
C3,A27,1738,19
C3,A29,1745,19
C3,A30,1750,19
C3,B76,1156,13
C3,B77,1154,13
C3,B79,1152,13
C3,B80,1153,13
C3,B81,1154,13
C3,B83,1157,13
C3,B85,450,8
C3,B86,451,8
C3,B86A,451,8
C3,B87,452,8
C3,B88,452,8
C3,B11,1261,15
C3,B1,1316,16
C3,B10,1330,16
C3,B2,1350,17
C3,B9,1364,17
C3,B3,1388,17
C3,B8,1404,17
C3,B4,1423,18
C3,B7,1438,18
C3,B6,1434,18
C3,B5,1438,18
C3,B20,1232,15
C3,B12,1245,15
C3,B19,1251,15
C3,B14,1279,15
C3,B18,1287,15
C3,B15,1307,16
C3,B17,1319,16
C3,B16,1315,16
C3,B21,1280,15
C3,B31,1305,16
C3,B30,1327,16
C3,B22,1348,17
C3,B29,1366,17
C3,B23,1386,17
C3,B28,1401,17
C3,B24,1425,18
C3,B27,1438,18
C3,B26,1439,18
C3,B25,1442,18
C3,B85A,450,8
C3,B81A,1154,13
C3,B77A,1154,13
C3,B76A,1156,13
C3,B79A,1152,13
C3,C1,114,2
C3,C2,55,1
C3,C29,630,10
C3,C30,634,11
C3,C31,610,10
C3,C32,574,10
C3,C33,537,9
C3,C34,498,8
C3,C35,532,9
C3,C36,566,9
C3,C37,587,10
C3,C39,594,10
C3,C40,577,10
C3,C41,548,9
C3,C42,515,9
C3,C43,520,9
C3,C44,563,9
C3,C45,601,10
C3,C4,192,3
C3,C5,230,4
C3,C6,287,5
C3,C7,325,5
C3,C8,324,5
C3,C9,319,5
C3,C10,277,5
C3,C11,241,4
C3,C12,173,3
C3,C14,219,4
C3,C15,270,4
C3,D1,336,6
C3,D2,365,6
C3,D3,385,6
C3,D4,567,9
C3,D5,566,9
C3,D6,619,10
C3,D7,696,12
C3,D8,1027,12
C3,D9,1089,13
C3,D10,1150,14
C3,D11,1149,14
C3,D12,1145,14
C3,D9A,1094,13
C3,E1,1336,17
C3,E2,1356,17
C3,E3,1374,18
C3,E4,1416,18
C3,E5,1444,19
C3,E6,1438,19
C3,E7,1438,19
C3,E8,1404,18
C3,E9,1368,18
C3,E10,1203,15
C3,E11,1187,15
C3,E12,1111,13
C3,E14,1154,14
C3,E24,1239,15
